alg       queue  map  start_id  goal_id  constraint  min_cost1  min_cost2  budget  sol_cost1  sol_cost2  runtime(s)  search_malloc(KB)
WC_A  bucket  NY    50785    181592        90    367339    446303     720506     367835     720339     0.006928        912
WC_A  bucket  NY    91446    257763        15   1480769   1851331    1965367    1535813    1964919     0.123735       2203
WC_A  bucket  NY    91446    257763        30   1480769   1851331    2079404    1513575    2078401     0.166348       4507
WC_A  bucket  NY    91446    257763        45   1480769   1851331    2193441    1495755    2188359     0.089142       4507
WC_A  bucket  NY    91446    257763        60   1480769   1851331    2307478    1487387    2306487     0.065260       2203
WC_A  bucket  NY    91446    257763        75   1480769   1851331    2421514    1483312    2392590     0.059676       1435
WC_A  bucket  NY    91446    257763        90   1480769   1851331    2535551    1482692    2488899     0.060403       1435
WC_A  bucket  NY    17306     51634        15    186120    285004     302110     194987     301938     0.002647       1017
WC_A  bucket  NY    17306     51634        30    186120    285004     319216     191752     315930     0.002949       1017
WC_A  bucket  NY    17306     51634        45    186120    285004     336323     189640     327679     0.002475       1017
WC_A  bucket  NY    17306     51634        60    186120    285004     353429     187816     345154     0.002388       1017
WC_A  bucket  NY    17306     51634        75    186120    285004     370536     186740     364770     0.002383       1017
WC_A  bucket  NY    17306     51634        90    186120    285004     387642     186740     364770     0.002386       1017
WC_A  bucket  NY   240027    187169        15    296891    342666     365230     305052     363493     0.002220        858
WC_A  bucket  NY   240027    187169        30    296891    342666     387794     301404     387668     0.002774        858
WC_A  bucket  NY   240027    187169        45    296891    342666     410358     300018     406692     0.001746        858
WC_A  bucket  NY   240027    187169        60    296891    342666     432922     300018     406692     0.001785        858
WC_A  bucket  NY   240027    187169        75    296891    342666     455486     299765     443043     0.001770        858
WC_A  bucket  NY   240027    187169        90    296891    342666     478050     299702     476730     0.001822        858
WC_A  bucket  NY    87928      5867        15   1222711   1434847    1562881    1268899    1562174     0.082870       2251
WC_A  bucket  NY    87928      5867        30   1222711   1434847    1690915    1245919    1686923     0.089118       3019
WC_A  bucket  NY    87928      5867        45   1222711   1434847    1818949    1238866    1797128     0.078515       3787
WC_A  bucket  NY    87928      5867        60   1222711   1434847    1946983    1228544    1928856     0.055371       2251
WC_A  bucket  NY    87928      5867        75   1222711   1434847    2075017    1224734    2066609     0.052410       1483
WC_A  bucket  NY    87928      5867        90   1222711   1434847    2203051    1222811    2189286     0.051560       1483
WC_A  bucket  NY    65851     96122        15    579489    912128     975481     635229     971728     0.014163       1625
WC_A  bucket  NY    65851     96122        30    579489    912128    1038835     625957    1037965     0.016813       1625
WC_A  bucket  NY    65851     96122        45    579489    912128    1102189     613646    1102093     0.013155       1625
WC_A  bucket  NY    65851     96122        60    579489    912128    1165543     608109    1156240     0.014516       1625
WC_A  bucket  NY    65851     96122        75    579489    912128    1228897     592513    1228490     0.014071       1625
WC_A  bucket  NY    65851     96122        90    579489    912128    1292251     580486    1289575     0.013069       1625
WC_A  bucket  NY     4131    190405        15    463505    544700     604668     484220     604426     0.014259       1144
WC_A  bucket  NY     4131    190405        30    463505    544700     664636     477778     660539     0.017979       1144
WC_A  bucket  NY     4131    190405        45    463505    544700     724605     471535     724050     0.013588       1144
WC_A  bucket  NY     4131    190405        60    463505    544700     784573     468487     784187     0.012259       1144
WC_A  bucket  NY     4131    190405        75    463505    544700     844541     466463     843610     0.011633       1144
WC_A  bucket  NY     4131    190405        90    463505    544700     904510     464697     853990     0.011770       1144
WC_A  bucket  NY   230143    129092        15    613334    632228     688460     623988     681076     0.010912        882
WC_A  bucket  NY   230143    129092        30    613334    632228     744693     623988     681076     0.013965        882
WC_A  bucket  NY   230143    129092        45    613334    632228     800926     623988     681076     0.011921        882
WC_A  bucket  NY   230143    129092        60    613334    632228     857159     622293     856738     0.012281        882
WC_A  bucket  NY   230143    129092        75    613334    632228     913391     619899     898374     0.012304        882
WC_A  bucket  NY   230143    129092        90    613334    632228     969624     615728     965477     0.012326        882
WC_A  bucket  NY   155083    173239        15    271090    450269     483833     290519     479010     0.004151       1266
WC_A  bucket  NY   155083    173239        30    271090    450269     517397     280779     516796     0.004259       1266
WC_A  bucket  NY   155083    173239        45    271090    450269     550961     275790     546862     0.004507       1266
