alg       queue  map  start_id  goal_id  constraint  min_cost1  min_cost2  budget  sol_cost1  sol_cost2  runtime(s)  search_malloc(KB)
WC_A  bucket  NW   440572    646414        45   7349607   8809003   11315421    7675182   11314476     3.057007      27302
WC_A  bucket  NW   440572    646414        60   7349607   8809003   12150894    7577331   12150718     2.081567      24998
WC_A  bucket  NW   440572    646414        75   7349607   8809003   12986367    7423392   12984898     0.699350      17318
WC_A  bucket  NW   440572    646414        90   7349607   8809003   13821840    7371189   13812447     0.248162      11942
WC_A  bucket  NW   324434    447720        15   3063591   4583090    4691725    3171013    4691180     0.013260       1859
WC_A  bucket  NW   324434    447720        30   3063591   4583090    4800360    3111716    4798843     0.013485       1859
WC_A  bucket  NW   324434    447720        45   3063591   4583090    4908996    3111270    4896081     0.015779       1859
WC_A  bucket  NW   324434    447720        60   3063591   4583090    5017631    3096995    5016214     0.015720       1859
WC_A  bucket  NW   324434    447720        75   3063591   4583090    5126267    3068536    5096685     0.012374       1859
WC_A  bucket  NW   324434    447720        90   3063591   4583090    5234902    3064036    5211753     0.012124       1859
WC_A  bucket  NW  1131107   1093368        15   3716316   3910984    4081096    3748495    4007250     0.033799       1437
WC_A  bucket  NW  1131107   1093368        30   3716316   3910984    4251208    3729961    4250963     0.036263       1437
WC_A  bucket  NW  1131107   1093368        45   3716316   3910984    4421320    3729583    4257097     0.033131       1437
WC_A  bucket  NW  1131107   1093368        60   3716316   3910984    4591432    3724402    4481993     0.031395       1437
WC_A  bucket  NW  1131107   1093368        75   3716316   3910984    4761544    3724402    4481993     0.032643       1437
WC_A  bucket  NW  1131107   1093368        90   3716316   3910984    4931656    3724402    4481993     0.033462       1437
WC_A  bucket  NW   956956     19132        15   4034716   5808899    6205183    4356834    6203095     0.068970       4914
WC_A  bucket  NW   956956     19132        30   4034716   5808899    6601467    4288466    6600725     0.130612       4914
WC_A  bucket  NW   956956     19132        45   4034716   5808899    6997751    4232553    6992896     0.116999       4914
WC_A  bucket  NW   956956     19132        60   4034716   5808899    7394035    4218444    7360878     0.111280       4914
WC_A  bucket  NW   956956     19132        75   4034716   5808899    7790319    4218283    7453374     0.111821       4914
WC_A  bucket  NW   956956     19132        90   4034716   5808899    8186603    4063778    8185815     0.033136       4914
WC_A  bucket  NW   922258   1114929        15   4114093   4337037    4685201    4138265    4684805     0.286712       8345
WC_A  bucket  NW   922258   1114929        30   4114093   4337037    5033365    4128844    5033048     0.286669      11418
WC_A  bucket  NW   922258   1114929        45   4114093   4337037    5381529    4123745    5376244     0.193338      10650
WC_A  bucket  NW   922258   1114929        60   4114093   4337037    5729693    4121963    5681435     0.163261       9113
WC_A  bucket  NW   922258   1114929        75   4114093   4337037    6077857    4119593    6077857     0.138838       7577
WC_A  bucket  NW   922258   1114929        90   4114093   4337037    6426021    4115527    6414648     0.110654       2201
WC_A  bucket  NW   954759    981359        15   5051243   5576098    5807987    5206596    5807744     0.083249       3544
WC_A  bucket  NW   954759    981359        30   5051243   5576098    6039877    5204823    6032683     0.093288       3544
WC_A  bucket  NW   954759    981359        45   5051243   5576098    6271767    5203844    6267548     0.098353       3544
WC_A  bucket  NW   954759    981359        60   5051243   5576098    6503657    5074141    6499546     0.095425       3544
WC_A  bucket  NW   954759    981359        75   5051243   5576098    6735547    5061318    6690870     0.094765       3544
WC_A  bucket  NW   954759    981359        90   5051243   5576098    6967437    5052222    6887166     0.092417       3544
