alg       queue  map  start_id  goal_id  constraint  min_cost1  min_cost2  budget  sol_cost1  sol_cost2  runtime(s)  search_malloc(KB)
WC_EBBA  bucket  COL   191824    214667        75   2747275   3408564    3878424    2755984    3877633     0.026957       1085
WC_EBBA  bucket  COL   191824    214667        90   2747275   3408564    3972396    2748187    3963056     0.026020        866
WC_EBBA  bucket  COL   398422     53034        15   1201668   1577700    1649079    1269767    1644418     0.008827          0
WC_EBBA  bucket  COL   398422     53034        30   1201668   1577700    1720459    1269767    1644418     0.011307       1330
WC_EBBA  bucket  COL   398422     53034        45   1201668   1577700    1791839    1266607    1758505     0.009545       1840
WC_EBBA  bucket  COL   398422     53034        60   1201668   1577700    1863219    1255420    1862530     0.009710       1645
WC_EBBA  bucket  COL   398422     53034        75   1201668   1577700    1934599    1205489    1898180     0.007317        827
WC_EBBA  bucket  COL   398422     53034        90   1201668   1577700    2005979    1205489    1898180     0.008476        827
WC_EBBA  bucket  COL   285464     31096        15   2335805   2652649    2690651    2449453    2660987     0.014780       1673
WC_EBBA  bucket  COL   285464     31096        30   2335805   2652649    2728654    2445100    2718719     0.016941       1712
WC_EBBA  bucket  COL   285464     31096        45   2335805   2652649    2766656    2359259    2766468     0.018254       1134
WC_EBBA  bucket  COL   285464     31096        60   2335805   2652649    2804659    2358413    2804459     0.018498       1134
WC_EBBA  bucket  COL   285464     31096        75   2335805   2652649    2842661    2354664    2826494     0.020407       1066
WC_EBBA  bucket  COL   285464     31096        90   2335805   2652649    2880664    2354060    2862191     0.018095       1053
WC_EBBA  bucket  COL   389376    154448        15   2530156   3589392    3826125    2606125    3824828     0.030020       1527
WC_EBBA  bucket  COL   389376    154448        30   2530156   3589392    4062858    2602263    3887122     0.035005          0
WC_EBBA  bucket  COL   389376    154448        45   2530156   3589392    4299592    2602263    3887122     0.023162       1894
WC_EBBA  bucket  COL   389376    154448        60   2530156   3589392    4536325    2602263    3887122     0.024101       1894
WC_EBBA  bucket  COL   389376    154448        75   2530156   3589392    4773059    2602263    3887122     0.022982       1894
WC_EBBA  bucket  COL   389376    154448        90   2530156   3589392    5009792    2602263    3887122     0.022988       1894
WC_EBBA  bucket  COL   232306    414821        15   3104604   4578087    4712572    3200305    4708933     0.030079       2253
WC_EBBA  bucket  COL   232306    414821        30   3104604   4578087    4847058    3189655    4824163     0.035495       2268
WC_EBBA  bucket  COL   232306    414821        45   3104604   4578087    4981544    3121347    4981070     0.030657       2260
WC_EBBA  bucket  COL   232306    414821        60   3104604   4578087    5116030    3107653    5115738     0.030682       2260
WC_EBBA  bucket  COL   232306    414821        75   3104604   4578087    5250516    3105253    5188263     0.029682        778
WC_EBBA  bucket  COL   232306    414821        90   3104604   4578087    5385001    3105253    5188263     0.029018        778
WC_EBBA  bucket  COL    50940    185223        15   1393852   1978696    2025056    1424634    2024679     0.011379       1074
WC_EBBA  bucket  COL    50940    185223        30   1393852   1978696    2071416    1423499    2059875     0.013951          0
WC_EBBA  bucket  COL    50940    185223        45   1393852   1978696    2117776    1406793    2116116     0.012839       1196
WC_EBBA  bucket  COL    50940    185223        60   1393852   1978696    2164136    1402425    2163590     0.013265       1196
WC_EBBA  bucket  COL    50940    185223        75   1393852   1978696    2210496    1401660    2182222     0.011681        890
WC_EBBA  bucket  COL    50940    185223        90   1393852   1978696    2256856    1394921    2256607     0.010996        842
WC_EBBA  bucket  COL   141426    168994        15   1644095   3211400    3255841    1750265    3255461     0.011639       1613
WC_EBBA  bucket  COL   141426    168994        30   1644095   3211400    3300283    1743646    3290544     0.012310       1700
WC_EBBA  bucket  COL   141426    168994        45   1644095   3211400    3344725    1714161    3335656     0.013187       1862
WC_EBBA  bucket  COL   141426    168994        60   1644095   3211400    3389167    1685218    3364677     0.012733       1410
WC_EBBA  bucket  COL   141426    168994        75   1644095   3211400    3433609    1673780    3423753     0.012804       1407
WC_EBBA  bucket  COL   141426    168994        90   1644095   3211400    3478051    1644295    3468865     0.011668        771
WC_EBBA  bucket  COL   204170     13342        15   1893755   2821301    2903386    1979735    2894872     0.024970       1612
WC_EBBA  bucket  COL   204170     13342        30   1893755   2821301    2985471    1970808    2985242     0.026702       1373
WC_EBBA  bucket  COL   204170     13342        45   1893755   2821301    3067556    1970321    3020969     0.028462       1964
WC_EBBA  bucket  COL   204170     13342        60   1893755   2821301    3149641    1915153    3147702     0.028497       1126
WC_EBBA  bucket  COL   204170     13342        75   1893755   2821301    3231726    1899974    3230399     0.028205        889
WC_EBBA  bucket  COL   204170     13342        90   1893755   2821301    3313811    1895088    3310233     0.027032        868
WC_EBBA  bucket  COL   217193    100148        15    113041    209187     219863     128531     215703     0.001320          0
WC_EBBA  bucket  COL   217193    100148        30    113041    209187     230540     125220     226592     0.001598        884
WC_EBBA  bucket  COL   217193    100148        45    113041    209187     241217     119903     240599     0.001664        875
WC_EBBA  bucket  COL   217193    100148        60    113041    209187     251893     114581     247484     0.001511        792
WC_EBBA  bucket  COL   217193    100148        75    113041    209187     262570     113700     258399     0.001457        778
WC_EBBA  bucket  COL   217193    100148        90    113041    209187     273247     113196     273050     0.001474        777
WC_EBBA  bucket  COL   408053    342982        15   2991025   4186116    4318277    3080607    4317771     0.085490       2784
WC_EBBA  bucket  COL   408053    342982        30   2991025   4186116    4450439    3024732    4450436     0.096822       3499
WC_EBBA  bucket  COL   408053    342982        45   2991025   4186116    4582600    3011644    4581896     0.085476       3450
WC_EBBA  bucket  COL   408053    342982        60   2991025   4186116    4714762    3004015    4711827     0.063559       2262
WC_EBBA  bucket  COL   408053    342982        75   2991025   4186116    4846923    3001610    4756630     0.049064        933
WC_EBBA  bucket  COL   408053    342982        90   2991025   4186116    4979085    2995854    4968520     0.047608        884
WC_EBBA  bucket  COL   241716    422670        15   5728498   7820283    8189256    6008237    8188751     0.112139       4616
WC_EBBA  bucket  COL   241716    422670        30   5728498   7820283    8558229    5992511    8522076     0.121473       3840
WC_EBBA  bucket  COL   241716    422670        45   5728498   7820283    8927203    5991586    8715002     0.135458       4878
WC_EBBA  bucket  COL   241716    422670        60   5728498   7820283    9296176    5771143    9296007     0.166733       3628
WC_EBBA  bucket  COL   241716    422670        75   5728498   7820283    9665150    5734049    9664495     0.103158       2174
WC_EBBA  bucket  COL   241716    422670        90   5728498   7820283   10034123    5729542   10033889     0.089403        817
WC_EBBA  bucket  COL   255961    303895        15   4860695   6866005    7257115    4921432    7222952     0.089512          0
WC_EBBA  bucket  COL   255961    303895        30   4860695   6866005    7648226    4921432    7222952     0.130941       5424
WC_EBBA  bucket  COL   255961    303895        45   4860695   6866005    8039337    4877728    8005838     0.071192       1034
WC_EBBA  bucket  COL   255961    303895        60   4860695   6866005    8430448    4877675    8045902     0.072214       1033
WC_EBBA  bucket  COL   255961    303895        75   4860695   6866005    8821559    4877675    8045902     0.072227       1033
WC_EBBA  bucket  COL   255961    303895        90   4860695   6866005    9212670    4877122    8965171     0.073611       1024
WC_EBBA  bucket  COL   199918    420124        15   3337373   3699417    3993277    3353053    3992271     0.061197       2292
WC_EBBA  bucket  COL   199918    420124        30   3337373   3699417    4287137    3351195    4282420     0.065675        901
WC_EBBA  bucket  COL   199918    420124        45   3337373   3699417    4580997    3348731    4559835     0.043567        945
WC_EBBA  bucket  COL   199918    420124        60   3337373   3699417    4874857    3348706    4608680     0.043353        945
WC_EBBA  bucket  COL   199918    420124        75   3337373   3699417    5168718    3348706    4608680     0.043981        945
WC_EBBA  bucket  COL   199918    420124        90   3337373   3699417    5462578    3346983    5461082     0.046463        943
WC_EBBA  bucket  COL   109604    165665        15   1912556   2954966    3079680    2051230    3076553     0.024382       2274
WC_EBBA  bucket  COL   109604    165665        30   1912556   2954966    3204394    2051005    3164212     0.028401       1938
WC_EBBA  bucket  COL   109604    165665        45   1912556   2954966    3329108    2039688    3324231     0.028480       2754
WC_EBBA  bucket  COL   109604    165665        60   1912556   2954966    3453822    2039688    3324231     0.029043       2754
WC_EBBA  bucket  COL   109604    165665        75   1912556   2954966    3578536    2039688    3324231     0.029118       2754
WC_EBBA  bucket  COL   109604    165665        90   1912556   2954966    3703250    1949209    3703122     0.022901       1399
WC_EBBA  bucket  COL   375781    320683        15   2008625   3183955    3262208    2080438    3259883     0.005394       1436
WC_EBBA  bucket  COL   375781    320683        30   2008625   3183955    3340462    2047337    3328548     0.006212       1503
WC_EBBA  bucket  COL   375781    320683        45   2008625   3183955    3418715    2025922    3413429     0.005604       1064
WC_EBBA  bucket  COL   375781    320683        60   2008625   3183955    3496969    2015970    3484988     0.005569       1014
WC_EBBA  bucket  COL   375781    320683        75   2008625   3183955    3575222    2011237    3570347     0.004648        808
WC_EBBA  bucket  COL   375781    320683        90   2008625   3183955    3653476    2009679    3634438     0.004784        784
WC_EBBA  bucket  COL    39883    364745        15   3327248   4580690    4838427    3617324    4767707     0.019911       3072
WC_EBBA  bucket  COL    39883    364745        30   3327248   4580690    5096165    3596311    5045939     0.023939          0
WC_EBBA  bucket  COL    39883    364745        45   3327248   4580690    5353903    3596311    5045939     0.028697       4972
WC_EBBA  bucket  COL    39883    364745        60   3327248   4580690    5611641    3590701    5463926     0.029554       4972
WC_EBBA  bucket  COL    39883    364745        75   3327248   4580690    5869379    3365064    5769641     0.020310       1359
WC_EBBA  bucket  COL    39883    364745        90   3327248   4580690    6127117    3365064    5769641     0.020618       1359
WC_EBBA  bucket  COL   295175    160625        15   4335641   6103251    6407589    4639774    6399805     0.077695       4455
WC_EBBA  bucket  COL   295175    160625        30   4335641   6103251    6711928    4604604    6711106     0.094486       4576
WC_EBBA  bucket  COL   295175    160625        45   4335641   6103251    7016267    4509705    7016054     0.107742       4653
WC_EBBA  bucket  COL   295175    160625        60   4335641   6103251    7320606    4501793    7319118     0.119169       4573
WC_EBBA  bucket  COL   295175    160625        75   4335641   6103251    7624945    4345101    7618795     0.060681       1096
WC_EBBA  bucket  COL   295175    160625        90   4335641   6103251    7929284    4339018    7878729     0.055938        820
WC_EBBA  bucket  COL    32822    246427        15   4776027   7099248    7301498    5056513    7301104     0.069395       3345
WC_EBBA  bucket  COL    32822    246427        30   4776027   7099248    7503749    5038620    7502268     0.087971       3235
WC_EBBA  bucket  COL    32822    246427        45   4776027   7099248    7706000    5012962    7705858     0.128724       4976
WC_EBBA  bucket  COL    32822    246427        60   4776027   7099248    7908251    4808882    7907958     0.124562       1315
WC_EBBA  bucket  COL    32822    246427        75   4776027   7099248    8110502    4780242    8110201     0.121765       1031
WC_EBBA  bucket  COL    32822    246427        90   4776027   7099248    8312753    4778690    8311981     0.063762        820
WC_EBBA  bucket  COL   275047    269432        15   4161397   4555511    4631516    4164889    4630997     0.050747        928
WC_EBBA  bucket  COL   275047    269432        30   4161397   4555511    4707522    4164231    4707169     0.057571        936
WC_EBBA  bucket  COL   275047    269432        45   4161397   4555511    4783528    4163501    4781651     0.051390        807
WC_EBBA  bucket  COL   275047    269432        60   4161397   4555511    4859534    4162900    4831216     0.050877        797
WC_EBBA  bucket  COL   275047    269432        75   4161397   4555511    4935539    4162156    4933158     0.046919        791
WC_EBBA  bucket  COL   275047    269432        90   4161397   4555511    5011545    4161426    5011385     0.045606        777
WC_EBBA  bucket  COL   155278    425770        15   1905387   2322460    2583100    2022120    2579673     0.051049       2927
WC_EBBA  bucket  COL   155278    425770        30   1905387   2322460    2843740    1943511    2809696     0.062709       2320
WC_EBBA  bucket  COL   155278    425770        45   1905387   2322460    3104380    1942561    3051467     0.038729       1348
WC_EBBA  bucket  COL   155278    425770        60   1905387   2322460    3365020    1940642    3243950     0.040808       2087
WC_EBBA  bucket  COL   155278    425770        75   1905387   2322460    3625660    1935772    3624084     0.041422       2855
WC_EBBA  bucket  COL   155278    425770        90   1905387   2322460    3886300    1914622    3877477     0.035430        977
WC_EBBA  bucket  COL    34214    116865        15    330991    624275     626946     336272     624275     0.001307          0
WC_EBBA  bucket  COL    34214    116865        30    330991    624275     629618     336272     624275     0.001373          0
WC_EBBA  bucket  COL    34214    116865        45    330991    624275     632290     336272     624275     0.001453        850
WC_EBBA  bucket  COL    34214    116865        60    330991    624275     634962     336272     624275     0.001551        850
WC_EBBA  bucket  COL    34214    116865        75    330991    624275     637634     336272     624275     0.001448        850
WC_EBBA  bucket  COL    34214    116865        90    330991    624275     640305     336272     624275     0.001436        850
WC_EBBA  bucket  COL   274739    404211        15   2564419   2880216    2893392    2578666    2891082     0.009802        904
WC_EBBA  bucket  COL   274739    404211        30   2564419   2880216    2906569    2565281    2906259     0.010334        807
WC_EBBA  bucket  COL   274739    404211        45   2564419   2880216    2919746    2565083    2911588     0.011235        813
WC_EBBA  bucket  COL   274739    404211        60   2564419   2880216    2932923    2564937    2921363     0.011300        807
WC_EBBA  bucket  COL   274739    404211        75   2564419   2880216    2946100    2564698    2945761     0.009620        772
WC_EBBA  bucket  COL   274739    404211        90   2564419   2880216    2959277    2564552    2955536     0.010017        770
WC_EBBA  bucket  COL   318823    385612        15   3211735   5507825    5670787    3607535    5664446     0.019065       4483
WC_EBBA  bucket  COL   318823    385612        30   3211735   5507825    5833750    3306710    5830119     0.023145       2408
WC_EBBA  bucket  COL   318823    385612        45   3211735   5507825    5996713    3261399    5996080     0.022382       2784
WC_EBBA  bucket  COL   318823    385612        60   3211735   5507825    6159676    3259869    6134853     0.018340       1520
WC_EBBA  bucket  COL   318823    385612        75   3211735   5507825    6322639    3252111    6319463     0.018461       1520
WC_EBBA  bucket  COL   318823    385612        90   3211735   5507825    6485602    3212900    6485478     0.017542       1153
WC_EBBA  bucket  COL    54666    352088        15   2420596   3635049    3725434    2488182    3721938     0.024615       1311
WC_EBBA  bucket  COL    54666    352088        30   2420596   3635049    3815819    2486454    3811286     0.029021       1305
WC_EBBA  bucket  COL    54666    352088        45   2420596   3635049    3906205    2450422    3906000     0.040558       2023
WC_EBBA  bucket  COL    54666    352088        60   2420596   3635049    3996590    2424702    3994186     0.023705       1007
WC_EBBA  bucket  COL    54666    352088        75   2420596   3635049    4086975    2422167    4078185     0.022155        792
WC_EBBA  bucket  COL    54666    352088        90   2420596   3635049    4177361    2421672    4176432     0.022177        792
WC_EBBA  bucket  COL   216362    187585        15   1588457   2437178    2522666    1663024    2514057     0.012035       1359
WC_EBBA  bucket  COL   216362    187585        30   1588457   2437178    2608154    1661924    2582283     0.013998          0
WC_EBBA  bucket  COL   216362    187585        45   1588457   2437178    2693642    1661924    2582283     0.014153       1916
WC_EBBA  bucket  COL   216362    187585        60   1588457   2437178    2779130    1661924    2582283     0.013918       1916
WC_EBBA  bucket  COL   216362    187585        75   1588457   2437178    2864618    1661924    2582283     0.014135       1916
WC_EBBA  bucket  COL   216362    187585        90   1588457   2437178    2950106    1589591    2932350     0.012165        785
WC_EBBA  bucket  COL   338674    408083        15   6030248   8741161    9104604    6356921    9100712     0.106134       4948
WC_EBBA  bucket  COL   338674    408083        30   6030248   8741161    9468048    6296679    9467166     0.139921       5388
WC_EBBA  bucket  COL   338674    408083        45   6030248   8741161    9831492    6076461    9830786     0.151434       3489
WC_EBBA  bucket  COL   338674    408083        60   6030248   8741161   10194936    6043756   10188090     0.208872       8038
WC_EBBA  bucket  COL   338674    408083        75   6030248   8741161   10558380    6037467   10557282     0.142148       4172
WC_EBBA  bucket  COL   338674    408083        90   6030248   8741161   10921824    6032985   10921813     0.092933       1579
WC_EBBA  bucket  COL   225938    113651        15    580306   1028712    1041514     588473    1039165     0.005282        834
WC_EBBA  bucket  COL   225938    113651        30    580306   1028712    1054317     584973    1052211     0.006122        820
WC_EBBA  bucket  COL   225938    113651        45    580306   1028712    1067120     582482    1065881     0.005099        811
WC_EBBA  bucket  COL   225938    113651        60    580306   1028712    1079923     580969    1074867     0.005582        778
WC_EBBA  bucket  COL   225938    113651        75    580306   1028712    1092726     580664    1086171     0.005028        773
WC_EBBA  bucket  COL   225938    113651        90    580306   1028712    1105528     580377    1102652     0.004997        769
WC_EBBA  bucket  COL   316749    368460        15   5052175   6567832    6851390    5331674    6842053     0.049165          0
WC_EBBA  bucket  COL   316749    368460        30   5052175   6567832    7134949    5315585    6996165     0.053111          0
WC_EBBA  bucket  COL   316749    368460        45   5052175   6567832    7418508    5309975    7414152     0.062864       4883
WC_EBBA  bucket  COL   316749    368460        60   5052175   6567832    7702067    5084753    7701233     0.048511       1277
WC_EBBA  bucket  COL   316749    368460        75   5052175   6567832    7985626    5084338    7719867     0.050542       1270
WC_EBBA  bucket  COL   316749    368460        90   5052175   6567832    8269184    5068520    8266229     0.047635       1039
WC_EBBA  bucket  COL     9842    388012        15   3098579   4187018    4231457    3135641    4231089     0.032525       1291
WC_EBBA  bucket  COL     9842    388012        30   3098579   4187018    4275896    3125360    4275092     0.037234       1328
WC_EBBA  bucket  COL     9842    388012        45   3098579   4187018    4320336    3114749    4319180     0.034327       1181
WC_EBBA  bucket  COL     9842    388012        60   3098579   4187018    4364775    3107524    4364168     0.033609       1107
WC_EBBA  bucket  COL     9842    388012        75   3098579   4187018    4409215    3101760    4408462     0.033668        955
WC_EBBA  bucket  COL     9842    388012        90   3098579   4187018    4453654    3099186    4452102     0.030758        777
WC_EBBA  bucket  COL   121254    427755        15    673245    993546    1057777     762832    1039351     0.011229       1480
WC_EBBA  bucket  COL   121254    427755        30    673245    993546    1122009     726705    1102697     0.014909       1378
WC_EBBA  bucket  COL   121254    427755        45    673245    993546    1186241     693793    1177217     0.013832       1172
WC_EBBA  bucket  COL   121254    427755        60    673245    993546    1250473     688546    1229194     0.012388       1007
WC_EBBA  bucket  COL   121254    427755        75    673245    993546    1314705     687177    1302622     0.013041        985
WC_EBBA  bucket  COL   121254    427755        90    673245    993546    1378937     681514    1365432     0.011945        897
WC_EBBA  bucket  COL   170579    116693        15   1207265   1661211    1698327    1207371    1696866     0.007422          0
WC_EBBA  bucket  COL   170579    116693        30   1207265   1661211    1735443    1207371    1696866     0.008212        769
WC_EBBA  bucket  COL   170579    116693        45   1207265   1661211    1772559    1207346    1745711     0.007096        769
WC_EBBA  bucket  COL   170579    116693        60   1207265   1661211    1809676    1207346    1745711     0.007478        769
WC_EBBA  bucket  COL   170579    116693        75   1207265   1661211    1846792    1207346    1745711     0.007099        769
WC_EBBA  bucket  COL   170579    116693        90   1207265   1661211    1883908    1207290    1859808     0.007298        768
WC_EBBA  bucket  COL   417719     70427        15   2280310   2841451    2951959    2286767    2950711     0.032381        920
WC_EBBA  bucket  COL   417719     70427        30   2280310   2841451    3062468    2284804    3060543     0.036194        920
WC_EBBA  bucket  COL   417719     70427        45   2280310   2841451    3172977    2283109    3171798     0.027719        858
WC_EBBA  bucket  COL   417719     70427        60   2280310   2841451    3283486    2282276    3281388     0.027863        813
WC_EBBA  bucket  COL   417719     70427        75   2280310   2841451    3393995    2281523    3346498     0.026419        787
WC_EBBA  bucket  COL   417719     70427        90   2280310   2841451    3504504    2280847    3503709     0.026431        785
WC_EBBA  bucket  COL   409032    366815        15   3005880   3673939    4043954    3367344    4022553     0.066468       5316
WC_EBBA  bucket  COL   409032    366815        30   3005880   3673939    4413970    3356261    4352094     0.068404       3727
WC_EBBA  bucket  COL   409032    366815        45   3005880   3673939    4783985    3088597    4769376     0.055533       3735
WC_EBBA  bucket  COL   409032    366815        60   3005880   3673939    5154001    3082255    5044309     0.045033       1972
WC_EBBA  bucket  COL   409032    366815        75   3005880   3673939    5524016    3079346    5493730     0.044999       1916
WC_EBBA  bucket  COL   409032    366815        90   3005880   3673939    5894032    3012222    5865776     0.041311        867
WC_EBBA  bucket  COL   180047    400793        15   1950157   2229415    2252503    1951968    2229860     0.003238          0
WC_EBBA  bucket  COL   180047    400793        30   1950157   2229415    2275592    1951626    2265191     0.003387        782
WC_EBBA  bucket  COL   180047    400793        45   1950157   2229415    2298681    1951286    2290932     0.003420        785
WC_EBBA  bucket  COL   180047    400793        60   1950157   2229415    2321770    1950964    2303269     0.003118        780
WC_EBBA  bucket  COL   180047    400793        75   1950157   2229415    2344859    1950622    2338600     0.003086        778
WC_EBBA  bucket  COL   180047    400793        90   1950157   2229415    2367948    1950282    2364341     0.003258        770
WC_EBBA  bucket  COL   317837    402268        15   3290082   4974810    5141303    3554200    5135084     0.036447       2952
WC_EBBA  bucket  COL   317837    402268        30   3290082   4974810    5307797    3547406    5305276     0.040493       2955
WC_EBBA  bucket  COL   317837    402268        45   3290082   4974810    5474291    3514697    5470709     0.053475       4389
WC_EBBA  bucket  COL   317837    402268        60   3290082   4974810    5640785    3328102    5640524     0.035036       1380
WC_EBBA  bucket  COL   317837    402268        75   3290082   4974810    5807279    3294564    5805809     0.033327        847
WC_EBBA  bucket  COL   317837    402268        90   3290082   4974810    5973773    3293459    5831321     0.032083        820
WC_EBBA  bucket  COL   185464    370869        15   2815934   3388422    3617897    2903453    3616911     0.053275       2139
WC_EBBA  bucket  COL   185464    370869        30   2815934   3388422    3847372    2894766    3844943     0.081084       2943
WC_EBBA  bucket  COL   185464    370869        45   2815934   3388422    4076847    2846209    4062427     0.057097       2133
WC_EBBA  bucket  COL   185464    370869        60   2815934   3388422    4306322    2842896    4271318     0.059084       2003
WC_EBBA  bucket  COL   185464    370869        75   2815934   3388422    4535797    2832782    4533150     0.046672       1165
WC_EBBA  bucket  COL   185464    370869        90   2815934   3388422    4765272    2829703    4765156     0.040742        985
WC_EBBA  bucket  COL   176423    145960        15   3403956   4351056    4664401    3717600    4647814     0.052486       3682
WC_EBBA  bucket  COL   176423    145960        30   3403956   4351056    4977746    3712790    4961310     0.057728       3212
WC_EBBA  bucket  COL   176423    145960        45   3403956   4351056    5291091    3691157    5275129     0.055982       5262
WC_EBBA  bucket  COL   176423    145960        60   3403956   4351056    5604436    3532701    5604138     0.060029       2826
WC_EBBA  bucket  COL   176423    145960        75   3403956   4351056    5917782    3519618    5913150     0.055205       2599
WC_EBBA  bucket  COL   176423    145960        90   3403956   4351056    6231127    3405741    6229750     0.050223        796
