alg       queue  map  start_id  goal_id  constraint  min_cost1  min_cost2  budget  sol_cost1  sol_cost2  runtime(s)  search_malloc(KB)
WC_BA  bucket  NY    91446    257763        75   1480769   1851331    2421514    1483312    2392590     0.077889       6010
WC_BA  bucket  NY    91446    257763        90   1480769   1851331    2535551    1482692    2488899     0.074608       6896
WC_BA  bucket  NY    17306     51634        15    186120    285004     302110     194987     301938     0.002711       1806
WC_BA  bucket  NY    17306     51634        30    186120    285004     319216     191752     315930     0.003767       1872
WC_BA  bucket  NY    17306     51634        45    186120    285004     336323     189640     327679     0.003470       2006
WC_BA  bucket  NY    17306     51634        60    186120    285004     353429     187816     345154     0.004191       2084
WC_BA  bucket  NY    17306     51634        75    186120    285004     370536     186740     364770     0.005880       2209
WC_BA  bucket  NY    17306     51634        90    186120    285004     387642     186740     364770     0.004917       2342
WC_BA  bucket  NY   240027    187169        15    296891    342666     365230     305052     363493     0.002749       1781
WC_BA  bucket  NY   240027    187169        30    296891    342666     387794     301404     387668     0.002836       1949
WC_BA  bucket  NY   240027    187169        45    296891    342666     410358     300018     406692     0.005733       2089
WC_BA  bucket  NY   240027    187169        60    296891    342666     432922     300018     406692     0.005798       2265
WC_BA  bucket  NY   240027    187169        75    296891    342666     455486     299765     443043     0.007549       2440
WC_BA  bucket  NY   240027    187169        90    296891    342666     478050     299702     476730     0.005671       2616
WC_BA  bucket  NY    87928      5867        15   1222711   1434847    1562881    1268899    1562174     0.076102       3044
WC_BA  bucket  NY    87928      5867        30   1222711   1434847    1690915    1245919    1686923     0.090615       4812
WC_BA  bucket  NY    87928      5867        45   1222711   1434847    1818949    1238866    1797128     0.071928       5759
WC_BA  bucket  NY    87928      5867        60   1222711   1434847    1946983    1228544    1928856     0.073146       5869
WC_BA  bucket  NY    87928      5867        75   1222711   1434847    2075017    1224734    2066609     0.070163       6557
WC_BA  bucket  NY    87928      5867        90   1222711   1434847    2203051    1222811    2189286     0.070747       7538
WC_BA  bucket  NY    65851     96122        15    579489    912128     975481     635229     971728     0.016993       2466
WC_BA  bucket  NY    65851     96122        30    579489    912128    1038835     625957    1037965     0.018127       2936
WC_BA  bucket  NY    65851     96122        45    579489    912128    1102189     613646    1102093     0.022816       3369
WC_BA  bucket  NY    65851     96122        60    579489    912128    1165543     608109    1156240     0.027150       3739
WC_BA  bucket  NY    65851     96122        75    579489    912128    1228897     592513    1228490     0.033593       4234
WC_BA  bucket  NY    65851     96122        90    579489    912128    1292251     580486    1289575     0.031903       4531
WC_BA  bucket  NY     4131    190405        15    463505    544700     604668     484220     604426     0.019407       2271
WC_BA  bucket  NY     4131    190405        30    463505    544700     664636     477778     660539     0.021097       2739
WC_BA  bucket  NY     4131    190405        45    463505    544700     724605     471535     724050     0.024531       3166
WC_BA  bucket  NY     4131    190405        60    463505    544700     784573     468487     784187     0.022491       3632
WC_BA  bucket  NY     4131    190405        75    463505    544700     844541     466463     843610     0.023026       3904
WC_BA  bucket  NY     4131    190405        90    463505    544700     904510     464697     853990     0.033811       4356
WC_BA  bucket  NY   230143    129092        15    613334    632228     688460     623988     681076     0.010179          0
WC_BA  bucket  NY   230143    129092        30    613334    632228     744693     623988     681076     0.017070       2498
WC_BA  bucket  NY   230143    129092        45    613334    632228     800926     623988     681076     0.019184       2937
WC_BA  bucket  NY   230143    129092        60    613334    632228     857159     622293     856738     0.022731       3363
WC_BA  bucket  NY   230143    129092        75    613334    632228     913391     619899     898374     0.026779       3784
WC_BA  bucket  NY   230143    129092        90    613334    632228     969624     615728     965477     0.029246       4190
WC_BA  bucket  NY   155083    173239        15    271090    450269     483833     290519     479010     0.005209       2033
WC_BA  bucket  NY   155083    173239        30    271090    450269     517397     280779     516796     0.005473       2275
WC_BA  bucket  NY   155083    173239        45    271090    450269     550961     275790     546862     0.005123       2362
WC_BA  bucket  NY   155083    173239        60    271090    450269     584525     274372     561232     0.006343       2610
WC_BA  bucket  NY   155083    173239        75    271090    450269     618089     273613     613620     0.006590       2866
WC_BA  bucket  NY   155083    173239        90    271090    450269     651653     273613     613620     0.006735       3129
WC_BA  bucket  NY    90895    100894        15    468742    766767     771325     469015     770757     0.007629       1573
WC_BA  bucket  NY    90895    100894        30    468742    766767     775883     469015     770757     0.007580       1609
WC_BA  bucket  NY    90895    100894        45    468742    766767     780442     469015     770757     0.007639       1645
WC_BA  bucket  NY    90895    100894        60    468742    766767     785000     469015     770757     0.007778       1680
WC_BA  bucket  NY    90895    100894        75    468742    766767     789558     469015     770757     0.007915       1716
WC_BA  bucket  NY    90895    100894        90    468742    766767     794117     469015     770757     0.008057       1751
WC_BA  bucket  NY   251254    259976        15    244253    338704     368611     256106     363679     0.003135       1862
WC_BA  bucket  NY   251254    259976        30    244253    338704     398518     247694     394691     0.003771       2041
WC_BA  bucket  NY   251254    259976        45    244253    338704     428425     247256     427504     0.004194       2260
WC_BA  bucket  NY   251254    259976        60    244253    338704     458333     246737     437933     0.003779       2490
WC_BA  bucket  NY   251254    259976        75    244253    338704     488240     246737     437933     0.004716       2723
WC_BA  bucket  NY   251254    259976        90    244253    338704     518147     245180     503149     0.006956       2945
WC_BA  bucket  NY    73933    162158        15    730629   1139345    1196807     802774    1196322     0.028331       2706
WC_BA  bucket  NY    73933    162158        30    730629   1139345    1254269     773283    1253791     0.036555       3110
WC_BA  bucket  NY    73933    162158        45    730629   1139345    1311731     749938    1309857     0.044074       3556
WC_BA  bucket  NY    73933    162158        60    730629   1139345    1369193     738423    1367646     0.043007       3876
WC_BA  bucket  NY    73933    162158        75    730629   1139345    1426655     732542    1424106     0.041385       3985
WC_BA  bucket  NY    73933    162158        90    730629   1139345    1484117     731394    1479874     0.049648       4243
WC_BA  bucket  NY   149283     11562        15    443659    678181     721594     514159     720252     0.019204       2422
WC_BA  bucket  NY   149283     11562        30    443659    678181     765008     476471     764959     0.019453       2501
WC_BA  bucket  NY   149283     11562        45    443659    678181     808421     458194     807545     0.023644       2771
WC_BA  bucket  NY   149283     11562        60    443659    678181     851835     452791     851610     0.029826       2989
WC_BA  bucket  NY   149283     11562        75    443659    678181     895249     450364     891945     0.029949       3328
WC_BA  bucket  NY   149283     11562        90    443659    678181     938662     445921     938204     0.026860       3598
WC_BA  bucket  NY   102600     42208        15    278942    454694     469549     327699     469162     0.005789       2033
WC_BA  bucket  NY   102600     42208        30    278942    454694     484404     327411     477302     0.006387       2147
WC_BA  bucket  NY   102600     42208        45    278942    454694     499259     323548     495222     0.006256       2232
WC_BA  bucket  NY   102600     42208        60    278942    454694     514114     295240     511343     0.006338       2128
WC_BA  bucket  NY   102600     42208        75    278942    454694     528969     285433     528122     0.007921       2169
WC_BA  bucket  NY   102600     42208        90    278942    454694     543824     282638     543078     0.008418       2261
